path,boundary,retention_class,is_product_runtime,artifact_profiles,removable,removal_condition
scripts/e2e/check_product_grade_fleet_dispatch.py,development_delivery_tooling,delivery_only,false,engineering,true,"The product will no longer be built, secured, released, or maintained from this repository."
scripts/e2e/check_product_grade_gate_reconciliation.py,development_delivery_tooling,delivery_only,false,engineering,true,"The product will no longer be built, secured, released, or maintained from this repository."
scripts/e2e/check_product_release_gate.py,development_delivery_tooling,delivery_only,false,engineering,true,"The product will no longer be built, secured, released, or maintained from this repository."
scripts/e2e/check_release_fleet_dispatch_status.py,development_delivery_tooling,delivery_only,false,engineering,true,"The product will no longer be built, secured, released, or maintained from this repository."
scripts/e2e/check_release_gate_registry.py,development_delivery_tooling,delivery_only,false,engineering,true,"The product will no longer be built, secured, released, or maintained from this repository."
scripts/e2e/check_remote_staging_proof.py,development_delivery_tooling,delivery_only,false,engineering,true,"The product will no longer be built, secured, released, or maintained from this repository."
scripts/e2e/generate_external_proof_handback_skeleton.py,development_delivery_tooling,delivery_only,false,engineering,true,"The product will no longer be built, secured, released, or maintained from this repository."
scripts/e2e/generate_product_e2e_receipt.py,development_delivery_tooling,delivery_only,false,engineering,true,"The product will no longer be built, secured, released, or maintained from this repository."
scripts/e2e/product_e2e_receipt.py,development_delivery_tooling,delivery_only,false,engineering,true,"The product will no longer be built, secured, released, or maintained from this repository."
scripts/e2e/record_playwright_results.py,development_delivery_tooling,delivery_only,false,engineering,true,"The product will no longer be built, secured, released, or maintained from this repository."
scripts/e2e/run_python_e2e_tests.py,development_delivery_tooling,delivery_only,false,engineering,true,"The product will no longer be built, secured, released, or maintained from this repository."
scripts/e2e/seed_product_e2e_data.py,development_delivery_tooling,delivery_only,false,engineering,true,"The product will no longer be built, secured, released, or maintained from this repository."
scripts/e2e/sync_external_proof_escalation_comments.py,development_delivery_tooling,delivery_only,false,engineering,true,"The product will no longer be built, secured, released, or maintained from this repository."
scripts/e2e/sync_external_proof_fleet_issues.py,development_delivery_tooling,delivery_only,false,engineering,true,"The product will no longer be built, secured, released, or maintained from this repository."
scripts/e2e/sync_product_closeout_fleet_comment.py,development_delivery_tooling,delivery_only,false,engineering,true,"The product will no longer be built, secured, released, or maintained from this repository."
scripts/e2e/update_external_proof_handback_status_board.py,development_delivery_tooling,delivery_only,false,engineering,true,"The product will no longer be built, secured, released, or maintained from this repository."
scripts/e2e/verify_deployment_health_backup_rollback.py,development_delivery_tooling,delivery_only,false,engineering,true,"The product will no longer be built, secured, released, or maintained from this repository."
scripts/e2e/worker_heartbeat.py,development_delivery_tooling,delivery_only,false,engineering,true,"The product will no longer be built, secured, released, or maintained from this repository."
scripts/external_data_backfill.py,product_operations_tooling,operations_required,false,engineering;operations,conditional,"Deployment, migration, recurring-job, and rollback support windows have ended."
scripts/generate_assisted_listing_intake_client.py,development_delivery_tooling,delivery_only,false,engineering,true,"The product will no longer be built, secured, released, or maintained from this repository."
scripts/git/check_commit_scope.py,development_delivery_tooling,delivery_only,false,engineering,true,"The product will no longer be built, secured, released, or maintained from this repository."
scripts/git/check_commit_trailers.py,development_delivery_tooling,delivery_only,false,engineering,true,"The product will no longer be built, secured, released, or maintained from this repository."
scripts/git/test_git_task_scripts.py,verification,verification_only,false,engineering,true,The corresponding maintained code and its support obligation have been removed.
scripts/git/worker_commit.py,development_delivery_tooling,delivery_only,false,engineering,true,"The product will no longer be built, secured, released, or maintained from this repository."
scripts/load/assisted_listing_intake/__init__.py,development_delivery_tooling,delivery_only,false,engineering,true,"The product will no longer be built, secured, released, or maintained from this repository."
scripts/load/assisted_listing_intake/run.py,development_delivery_tooling,delivery_only,false,engineering,true,"The product will no longer be built, secured, released, or maintained from this repository."
scripts/load/assisted_listing_intake/runtime.py,development_delivery_tooling,delivery_only,false,engineering,true,"The product will no longer be built, secured, released, or maintained from this repository."
scripts/migrations/assisted_listing_intake/migrate.py,product_operations_tooling,operations_required,false,engineering;operations,conditional,"Deployment, migration, recurring-job, and rollback support windows have ended."
scripts/models/__init__.py,product_operations_tooling,operations_required,false,engineering;operations,conditional,"Deployment, migration, recurring-job, and rollback support windows have ended."
scripts/models/avm_benchmark.py,product_operations_tooling,operations_required,false,engineering;operations,conditional,"Deployment, migration, recurring-job, and rollback support windows have ended."
scripts/models/contracts.py,product_operations_tooling,operations_required,false,engineering;operations,conditional,"Deployment, migration, recurring-job, and rollback support windows have ended."
scripts/models/forecast_training.py,product_operations_tooling,operations_required,false,engineering;operations,conditional,"Deployment, migration, recurring-job, and rollback support windows have ended."
scripts/models/heatzone_benchmark.py,product_operations_tooling,operations_required,false,engineering;operations,conditional,"Deployment, migration, recurring-job, and rollback support windows have ended."
scripts/models/install_views.py,product_operations_tooling,operations_required,false,engineering;operations,conditional,"Deployment, migration, recurring-job, and rollback support windows have ended."
scripts/models/model_ready_receipt.py,product_operations_tooling,operations_required,false,engineering;operations,conditional,"Deployment, migration, recurring-job, and rollback support windows have ended."
scripts/models/real_estate_outcomes.py,product_operations_tooling,operations_required,false,engineering;operations,conditional,"Deployment, migration, recurring-job, and rollback support windows have ended."
scripts/models/release.py,product_operations_tooling,operations_required,false,engineering;operations,conditional,"Deployment, migration, recurring-job, and rollback support windows have ended."
scripts/models/sitescore_outcome_benchmark.py,product_operations_tooling,operations_required,false,engineering;operations,conditional,"Deployment, migration, recurring-job, and rollback support windows have ended."
scripts/models/storage.py,product_operations_tooling,operations_required,false,engineering;operations,conditional,"Deployment, migration, recurring-job, and rollback support windows have ended."
scripts/models/store_opening_backfill.py,product_operations_tooling,operations_required,false,engineering;operations,conditional,"Deployment, migration, recurring-job, and rollback support windows have ended."
scripts/orchestrator/backfill_task_archive_snapshots.py,development_platform_system,development_only,false,engineering,true,The internal development platform is retired or moved to its own repository.
scripts/orchestrator/check_runtime_freshness.py,development_platform_system,development_only,false,engineering,true,The internal development platform is retired or moved to its own repository.
scripts/orchestrator/check_task_dependency_resolvability.py,development_platform_system,development_only,false,engineering,true,The internal development platform is retired or moved to its own repository.
scripts/orchestrator/diagnose_finalize_lane_remediation.py,development_platform_system,development_only,false,engineering,true,The internal development platform is retired or moved to its own repository.
scripts/orchestrator/finalize_lane_doctor.py,development_platform_system,development_only,false,engineering,true,The internal development platform is retired or moved to its own repository.
scripts/orchestrator/rollout_supervisor_runtime.py,development_platform_system,development_only,false,engineering,true,The internal development platform is retired or moved to its own repository.
scripts/orchestrator/test_backfill_task_archive_snapshots.py,verification,verification_only,false,engineering,true,The corresponding maintained code and its support obligation have been removed.
scripts/orchestrator/test_check_runtime_freshness.py,verification,verification_only,false,engineering,true,The corresponding maintained code and its support obligation have been removed.
scripts/orchestrator/test_check_task_dependency_resolvability.py,verification,verification_only,false,engineering,true,The corresponding maintained code and its support obligation have been removed.
scripts/orchestrator/test_diagnose_finalize_lane_remediation.py,verification,verification_only,false,engineering,true,The corresponding maintained code and its support obligation have been removed.
scripts/orchestrator/test_finalize_lane_doctor.py,verification,verification_only,false,engineering,true,The corresponding maintained code and its support obligation have been removed.
scripts/orchestrator/test_rollout_supervisor_runtime.py,verification,verification_only,false,engineering,true,The corresponding maintained code and its support obligation have been removed.
scripts/release/assisted_listing_intake/__init__.py,development_delivery_tooling,delivery_only,false,engineering,true,"The product will no longer be built, secured, released, or maintained from this repository."
scripts/release/assisted_listing_intake/config.py,development_delivery_tooling,delivery_only,false,engineering,true,"The product will no longer be built, secured, released, or maintained from this repository."
scripts/release/assisted_listing_intake/drills.py,development_delivery_tooling,delivery_only,false,engineering,true,"The product will no longer be built, secured, released, or maintained from this repository."
scripts/release/assisted_listing_intake/gates.py,development_delivery_tooling,delivery_only,false,engineering,true,"The product will no longer be built, secured, released, or maintained from this repository."
scripts/release/assisted_listing_intake/run.py,development_delivery_tooling,delivery_only,false,engineering,true,"The product will no longer be built, secured, released, or maintained from this repository."
scripts/security/generate_sbom.py,development_delivery_tooling,delivery_only,false,engineering,true,"The product will no longer be built, secured, released, or maintained from this repository."
scripts/security/sast_scan.py,development_delivery_tooling,delivery_only,false,engineering,true,"The product will no longer be built, secured, released, or maintained from this repository."
scripts/security/secret_scan.py,development_delivery_tooling,delivery_only,false,engineering,true,"The product will no longer be built, secured, released, or maintained from this repository."
scripts/supervisor_runtime_health.py,development_platform_system,development_only,false,engineering,true,The internal development platform is retired or moved to its own repository.
scripts/supervisor_watchdog_install.py,development_platform_system,development_only,false,engineering,true,The internal development platform is retired or moved to its own repository.
scripts/test_ai_status.py,verification,verification_only,false,engineering,true,The corresponding maintained code and its support obligation have been removed.
scripts/test_check_config_wiring.py,verification,verification_only,false,engineering,true,The corresponding maintained code and its support obligation have been removed.
scripts/test_supervisor_runtime_health.py,verification,verification_only,false,engineering,true,The corresponding maintained code and its support obligation have been removed.
scripts/test_supervisor_watchdog_install.py,verification,verification_only,false,engineering,true,The corresponding maintained code and its support obligation have been removed.
scripts/validate_assisted_listing_intake_design.py,development_delivery_tooling,delivery_only,false,engineering,true,"The product will no longer be built, secured, released, or maintained from this repository."
services/control-plane/router/contract.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
services/execution/lean-runtime/consumer.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
services/provider-gateway/app.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
services/signal-store/client.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
shared/__init__.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
shared/api/__init__.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
shared/api/errors.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
shared/api/idempotency.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
shared/api/pagination.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
shared/api/versioning.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
shared/application/__init__.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
shared/application/messages.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
shared/audit/__init__.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
shared/audit/events.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
shared/audit/integrity.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
shared/audit/persistence.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
shared/audit/policy.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
shared/audit/worm.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
shared/auth/__init__.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
shared/auth/abac.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
shared/auth/engine.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
shared/auth/feature_flags.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
shared/auth/identity.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
shared/auth/rbac.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
shared/domain/__init__.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
shared/domain/events.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
shared/domain/models.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
shared/infrastructure/__init__.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
shared/infrastructure/object_store/__init__.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
shared/infrastructure/object_store/client.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
shared/infrastructure/persistence/__init__.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
shared/infrastructure/persistence/assisted_listing_intake.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
shared/infrastructure/persistence/audit_log.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
shared/infrastructure/persistence/command_receipts.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
shared/infrastructure/persistence/document_store.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
shared/infrastructure/persistence/engine.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
shared/infrastructure/persistence/external_data.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
shared/infrastructure/persistence/factory.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
shared/infrastructure/persistence/job_queue.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
shared/infrastructure/persistence/job_receipts.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
shared/infrastructure/persistence/migrations.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
shared/infrastructure/persistence/model_ready.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
shared/infrastructure/persistence/operator_domains.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
shared/infrastructure/persistence/operator_network_listings.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
shared/infrastructure/persistence/operator_shell.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
shared/infrastructure/persistence/outbox.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
shared/infrastructure/persistence/postgresql.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
shared/infrastructure/persistence/repositories.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
shared/integrity.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
shared/jobs/__init__.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
shared/jobs/queue.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
shared/jobs/registry.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
shared/notification/__init__.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
shared/observability/__init__.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
shared/observability/alerts.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
shared/observability/audit.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
shared/observability/correlation.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
shared/observability/logging.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
shared/observability/metrics.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
shared/observability/routes.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
shared/observability/runtime.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
shared/observability/tracing.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
shared/observability/watch_window.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
shared/runtime_config.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
shared/workflow/__init__.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
shared/workflow/sitescore.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
solver/__init__.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
solver/ad_campaign/__init__.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
solver/ad_campaign/optimizer.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
solver/ad_campaign/tests/__init__.py,verification,verification_only,false,engineering,true,The corresponding maintained code and its support obligation have been removed.
solver/ad_campaign/tests/test_optimizer.py,verification,verification_only,false,engineering,true,The corresponding maintained code and its support obligation have been removed.
solver/evolutionary/__init__.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
solver/evolutionary/pareto.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
solver/netplan/__init__.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
solver/netplan/model.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
solver/netplan/optimizer.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
solver/netplan/robust.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
solver/netplan/tests/__init__.py,verification,verification_only,false,engineering,true,The corresponding maintained code and its support obligation have been removed.
solver/netplan/tests/test_robust.py,verification,verification_only,false,engineering,true,The corresponding maintained code and its support obligation have been removed.
solver/pricing/__init__.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
solver/pricing/constraints.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
solver/pricing/demand.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
solver/pricing/optimizer.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
solver/process_isolation.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
solver/routeplan/__init__.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
solver/routeplan/optimizer.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
solver/routeplan/tests/__init__.py,verification,verification_only,false,engineering,true,The corresponding maintained code and its support obligation have been removed.
solver/routeplan/tests/test_optimizer.py,verification,verification_only,false,engineering,true,The corresponding maintained code and its support obligation have been removed.
solver/scheduling/__init__.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
solver/scheduling/optimizer.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
solver/scheduling/tests/__init__.py,verification,verification_only,false,engineering,true,The corresponding maintained code and its support obligation have been removed.
solver/scheduling/tests/test_optimizer.py,verification,verification_only,false,engineering,true,The corresponding maintained code and its support obligation have been removed.
tests/__init__.py,verification,verification_only,false,engineering,true,The corresponding maintained code and its support obligation have been removed.
tests/conftest.py,verification,verification_only,false,engineering,true,The corresponding maintained code and its support obligation have been removed.
tests/contract/test_api_error_envelope.py,verification,verification_only,false,engineering,true,The corresponding maintained code and its support obligation have been removed.
tests/contract/test_api_idempotency_and_pagination.py,verification,verification_only,false,engineering,true,The corresponding maintained code and its support obligation have been removed.
tests/contract/test_api_versioning.py,verification,verification_only,false,engineering,true,The corresponding maintained code and its support obligation have been removed.
tests/contract/test_assisted_listing_intake_events.py,verification,verification_only,false,engineering,true,The corresponding maintained code and its support obligation have been removed.
tests/contract/test_assisted_listing_intake_schema.py,verification,verification_only,false,engineering,true,The corresponding maintained code and its support obligation have been removed.
tests/contract/test_assisted_listing_intake_states.py,verification,verification_only,false,engineering,true,The corresponding maintained code and its support obligation have been removed.
tests/contract/test_assisted_listing_openapi.py,verification,verification_only,false,engineering,true,The corresponding maintained code and its support obligation have been removed.
tests/contract/test_assisted_listing_operations.py,verification,verification_only,false,engineering,true,The corresponding maintained code and its support obligation have been removed.
tests/contract/test_assisted_listing_promotion_api.py,verification,verification_only,false,engineering,true,The corresponding maintained code and its support obligation have been removed.
tests/contract/test_assisted_listing_v1_runtime.py,verification,verification_only,false,engineering,true,The corresponding maintained code and its support obligation have been removed.
tests/contract/test_canonical_schema.py,verification,verification_only,false,engineering,true,The corresponding maintained code and its support obligation have been removed.
tests/contract/test_control_plane_router.py,verification,verification_only,false,engineering,true,The corresponding maintained code and its support obligation have been removed.
tests/contract/test_deferred_oss_adr.py,verification,verification_only,false,engineering,true,The corresponding maintained code and its support obligation have been removed.
tests/contract/test_frontend_domain_type_coverage.py,verification,verification_only,false,engineering,true,The corresponding maintained code and its support obligation have been removed.
tests/contract/test_ingestion_contracts.py,verification,verification_only,false,engineering,true,The corresponding maintained code and its support obligation have been removed.
tests/contract/test_netplan_human_gate_ledger.py,verification,verification_only,false,engineering,true,The corresponding maintained code and its support obligation have been removed.
tests/contract/test_openapi_artifact_and_client.py,verification,verification_only,false,engineering,true,The corresponding maintained code and its support obligation have been removed.
tests/contract/test_operator_api.py,verification,verification_only,false,engineering,true,The corresponding maintained code and its support obligation have been removed.
tests/contract/test_operator_assisted_listing_api.py,verification,verification_only,false,engineering,true,The corresponding maintained code and its support obligation have been removed.
tests/contract/test_operator_attachments.py,verification,verification_only,false,engineering,true,The corresponding maintained code and its support obligation have been removed.
tests/contract/test_operator_governance_api.py,verification,verification_only,false,engineering,true,The corresponding maintained code and its support obligation have been removed.
tests/contract/test_operator_growth_api.py,verification,verification_only,false,engineering,true,The corresponding maintained code and its support obligation have been removed.
tests/contract/test_operator_network_listings_api.py,verification,verification_only,false,engineering,true,The corresponding maintained code and its support obligation have been removed.
tests/contract/test_operator_network_rebalance_api.py,verification,verification_only,false,engineering,true,The corresponding maintained code and its support obligation have been removed.
tests/contract/test_operator_network_review_api.py,verification,verification_only,false,engineering,true,The corresponding maintained code and its support obligation have been removed.
tests/contract/test_operator_network_scoring_api.py,verification,verification_only,false,engineering,true,The corresponding maintained code and its support obligation have been removed.
tests/contract/test_operator_shell_api.py,verification,verification_only,false,engineering,true,The corresponding maintained code and its support obligation have been removed.
tests/contract/test_platform_api.py,verification,verification_only,false,engineering,true,The corresponding maintained code and its support obligation have been removed.
tests/contract/test_pricing_simulation_contract.py,verification,verification_only,false,engineering,true,The corresponding maintained code and its support obligation have been removed.
tests/contract/test_signal_store_client.py,verification,verification_only,false,engineering,true,The corresponding maintained code and its support obligation have been removed.
tests/contract/test_ui_core_component_exports.py,verification,verification_only,false,engineering,true,The corresponding maintained code and its support obligation have been removed.
tests/contract/test_xlsx_import_api.py,verification,verification_only,false,engineering,true,The corresponding maintained code and its support obligation have been removed.
tests/data/test_external_providers.py,verification,verification_only,false,engineering,true,The corresponding maintained code and its support obligation have been removed.
tests/data/test_geo_pipeline.py,verification,verification_only,false,engineering,true,The corresponding maintained code and its support obligation have been removed.
tests/data/test_great_expectations_gate.py,verification,verification_only,false,engineering,true,The corresponding maintained code and its support obligation have been removed.
tests/data/test_pit_snapshot.py,verification,verification_only,false,engineering,true,The corresponding maintained code and its support obligation have been removed.
tests/data/test_source_to_canonical.py,verification,verification_only,false,engineering,true,The corresponding maintained code and its support obligation have been removed.
tests/data/test_taiwan_real_estate_outcomes.py,verification,verification_only,false,engineering,true,The corresponding maintained code and its support obligation have been removed.
tests/e2e/test_acceptance_coverage.py,verification,verification_only,false,engineering,true,The corresponding maintained code and its support obligation have been removed.
tests/e2e/test_external_proof_acceptance_readiness.py,verification,verification_only,false,engineering,true,The corresponding maintained code and its support obligation have been removed.
tests/e2e/test_external_proof_closeout_queue.py,verification,verification_only,false,engineering,true,The corresponding maintained code and its support obligation have been removed.
tests/e2e/test_external_proof_escalation_comments.py,verification,verification_only,false,engineering,true,The corresponding maintained code and its support obligation have been removed.
tests/e2e/test_external_proof_fleet_issue_syncer.py,verification,verification_only,false,engineering,true,The corresponding maintained code and its support obligation have been removed.
tests/e2e/test_external_proof_fleet_notifications_checker.py,verification,verification_only,false,engineering,true,The corresponding maintained code and its support obligation have been removed.
tests/e2e/test_external_proof_followup_workflow.py,verification,verification_only,false,engineering,true,The corresponding maintained code and its support obligation have been removed.
tests/e2e/test_external_proof_handback_artifact.py,verification,verification_only,false,engineering,true,The corresponding maintained code and its support obligation have been removed.
tests/e2e/test_external_proof_handback_bundle.py,verification,verification_only,false,engineering,true,The corresponding maintained code and its support obligation have been removed.
tests/e2e/test_external_proof_handback_skeleton_generator.py,verification,verification_only,false,engineering,true,The corresponding maintained code and its support obligation have been removed.
tests/e2e/test_external_proof_handback_status_board.py,verification,verification_only,false,engineering,true,The corresponding maintained code and its support obligation have been removed.
tests/e2e/test_external_proof_handback_status_board_updater.py,verification,verification_only,false,engineering,true,The corresponding maintained code and its support obligation have been removed.
tests/e2e/test_external_proof_handback_template.py,verification,verification_only,false,engineering,true,The corresponding maintained code and its support obligation have been removed.
tests/e2e/test_external_proof_issue_handback_scan.py,verification,verification_only,false,engineering,true,The corresponding maintained code and its support obligation have been removed.
tests/e2e/test_external_proof_issue_sync_checker.py,verification,verification_only,false,engineering,true,The corresponding maintained code and its support obligation have been removed.
tests/e2e/test_external_proof_live_blockers_checker.py,verification,verification_only,false,engineering,true,The corresponding maintained code and its support obligation have been removed.
tests/e2e/test_external_source_product_e2e.py,verification,verification_only,false,engineering,true,The corresponding maintained code and its support obligation have been removed.
tests/e2e/test_frontend_execution_matrix_coverage.py,verification,verification_only,false,engineering,true,The corresponding maintained code and its support obligation have been removed.
tests/e2e/test_live_e2e_gate.py,verification,verification_only,false,engineering,true,The corresponding maintained code and its support obligation have been removed.
tests/e2e/test_live_production_data_gate.py,verification,verification_only,false,engineering,true,The corresponding maintained code and its support obligation have been removed.
tests/e2e/test_package10_product_grade_ci_gate.py,verification,verification_only,false,engineering,true,The corresponding maintained code and its support obligation have been removed.
tests/e2e/test_product_closeout_action_checker.py,verification,verification_only,false,engineering,true,The corresponding maintained code and its support obligation have been removed.
tests/e2e/test_product_closeout_action_matrix.py,verification,verification_only,false,engineering,true,The corresponding maintained code and its support obligation have been removed.
tests/e2e/test_product_closeout_fleet_comment.py,verification,verification_only,false,engineering,true,The corresponding maintained code and its support obligation have been removed.
tests/e2e/test_product_grade_gate_reconciliation.py,verification,verification_only,false,engineering,true,The corresponding maintained code and its support obligation have been removed.
tests/e2e/test_release_fleet_dispatch_status.py,verification,verification_only,false,engineering,true,The corresponding maintained code and its support obligation have been removed.
tests/e2e/test_release_gate_registry.py,verification,verification_only,false,engineering,true,The corresponding maintained code and its support obligation have been removed.
tests/e2e/test_release_target.py,verification,verification_only,false,engineering,true,The corresponding maintained code and its support obligation have been removed.
tests/e2e/test_remote_staging_proof_checker.py,verification,verification_only,false,engineering,true,The corresponding maintained code and its support obligation have been removed.
tests/e2e/test_seed_product_e2e_data.py,verification,verification_only,false,engineering,true,The corresponding maintained code and its support obligation have been removed.
tests/integration/__init__.py,verification,verification_only,false,engineering,true,The corresponding maintained code and its support obligation have been removed.
tests/integration/_authz.py,verification,verification_only,false,engineering,true,The corresponding maintained code and its support obligation have been removed.
tests/integration/_learninghub_fixtures.py,verification,verification_only,false,engineering,true,The corresponding maintained code and its support obligation have been removed.
tests/integration/test_adlift_incrementality.py,verification,verification_only,false,engineering,true,The corresponding maintained code and its support obligation have been removed.
tests/integration/test_assisted_listing_evidence_export.py,verification,verification_only,false,engineering,true,The corresponding maintained code and its support obligation have been removed.
tests/integration/test_assisted_listing_identity.py,verification,verification_only,false,engineering,true,The corresponding maintained code and its support obligation have been removed.
tests/integration/test_assisted_listing_intake_outbox.py,verification,verification_only,false,engineering,true,The corresponding maintained code and its support obligation have been removed.
tests/integration/test_assisted_listing_intake_persistence.py,verification,verification_only,false,engineering,true,The corresponding maintained code and its support obligation have been removed.
tests/integration/test_assisted_listing_intake_worker.py,verification,verification_only,false,engineering,true,The corresponding maintained code and its support obligation have been removed.
tests/integration/test_assisted_listing_postgresql_runtime.py,verification,verification_only,false,engineering,true,The corresponding maintained code and its support obligation have been removed.
tests/integration/test_assisted_listing_promotion.py,verification,verification_only,false,engineering,true,The corresponding maintained code and its support obligation have been removed.
tests/integration/test_assisted_listing_snapshots.py,verification,verification_only,false,engineering,true,The corresponding maintained code and its support obligation have been removed.
tests/integration/test_audit_evidence_export.py,verification,verification_only,false,engineering,true,The corresponding maintained code and its support obligation have been removed.
tests/integration/test_audit_evidence_persistence.py,verification,verification_only,false,engineering,true,The corresponding maintained code and its support obligation have been removed.
tests/integration/test_auth_boundary_authz.py,verification,verification_only,false,engineering,true,The corresponding maintained code and its support obligation have been removed.
